"BMC_0","RMC","BUMC_10","AUMC_10","BUMC_25","AUMC_25","BUMC_50","AUMC_50","BUMC_100","AUMC_100","t"
25.7678384065628,23.1377981940905,2.67573643128077,2.92835594813029,4.45515245993932,4.88871976534526,7.22308923403422,8.2635830283165,12.2593049526215,13.7349056879679,"29"
25.7678384065628,18.0267006357511,2.93436782757441,3.57765204111735,5.36100175380707,6.90266395012538,9.47343543767929,11.834762720267,17.1119239489237,21.7284738262494,"25"
